feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,label
0.63683,0.677534,0.790391,0.470171,0.474406,0.554545,0.879406,0.240185,0.89674,0.816741,0.50998,0.647685,0.465182,0.736483,0.157638,0.899248,0.407387,0.736463,0.55967,0.226795,0.383772,0.81028,0.776301,0.814556,0.322189,0.654597,0.738441,0.793471,0.633948,0.460145,0.872201,0.66402,0.137138,0.67238,0.526862,0.839599,0.385021,0.508951,0.593967,0.556286,0.235804,0.447623,0.539469,0.223769,0.806479,0.62682,0.898052,0.895473,0.386395,0.633869,0.270727,0.268041,0.155941,0.69101,0.138713,0.446507,0.556022,0.580434,0.325914,0.277009,0.596635,0.161698,0.701793,0.696611,0.749036,0.656545,0.347353,0.39064,0.784526,0.475363,0.75516,0.822556,0.552507,0.527843,0.202667,0.120458,0.457954,0.754567,0.393465,0.662958,0.10729,0.497221,0.225378,0.379497,0.742998,0.436109,0.385812,0.702926,0.597688,0.897918,0.831762,0.530601,0.187061,0.888623,0.106399,0.101033,0.674051,0.286347,0.693775,0.633174,0.546373,0.327962,0.299268,0.673705,0.616954,0.451425,0.651814,0.619381,0.637084,0.699819,0.591677,0.893836,0.346147,0.116507,0.823409,0.249046,0.693014,0.458599,0.457595,0.81512,0.228532,0.5679,0.201195,0.62692,0.171298,0.332577,WATER
0.392065,0.715256,0.741999,0.11675,0.254795,0.495081,0.277141,0.670802,0.596999,0.265785,0.797854,0.629502,0.11722,0.415478,0.268901,0.66069,0.852114,0.874078,0.83643,0.279816,0.36443,0.760144,0.421785,0.197079,0.633382,0.330119,0.323796,0.1374,0.368115,0.652247,0.238017,0.272358,0.229738,0.332805,0.64522,0.182026,0.134573,0.322578,0.270421,0.36144,0.530397,0.608082,0.718641,0.270998,0.423439,0.226942,0.89653,0.704282,0.733479,0.578617,0.406686,0.125046,0.631802,0.759445,0.58154,0.753717,0.119134,0.774539,0.669492,0.395935,0.840203,0.715457,0.145705,0.467306,0.298927,0.34056,0.851227,0.550427,0.334556,0.651039,0.158504,0.230227,0.516806,0.662936,0.709553,0.120416,0.109046,0.122508,0.589031,0.864264,0.416823,0.310366,0.325828,0.568632,0.829441,0.818306,0.226166,0.367106,0.464942,0.727431,0.580258,0.501132,0.101867,0.282093,0.493952,0.365218,0.801397,0.215801,0.250527,0.447558,0.143657,0.763515,0.251479,0.224978,0.176788,0.57375,0.374219,0.324022,0.24348,0.422545,0.814519,0.814431,0.81292,0.138186,0.148542,0.452352,0.472304,0.298157,0.20768,0.716814,0.686737,0.851334,0.524992,0.167909,0.606336,0.786844,WATER
0.169814,0.289752,0.46206,0.879942,0.266228,0.870172,0.403312,0.192446,0.161622,0.763153,0.25265,0.367004,0.243146,0.439367,0.806305,0.413579,0.777548,0.416243,0.479379,0.813814,0.331749,0.834765,0.722463,0.828854,0.418989,0.292397,0.344135,0.834245,0.665787,0.332683,0.858305,0.448995,0.61732,0.10024,0.527706,0.335528,0.685048,0.71288,0.794155,0.706154,0.711906,0.535881,0.838688,0.156031,0.114435,0.266631,0.754665,0.641548,0.184982,0.722748,0.222253,0.584505,0.527364,0.208289,0.353915,0.676737,0.325978,0.870158,0.294059,0.532814,0.895068,0.27007,0.254835,0.567237,0.87548,0.250982,0.851253,0.598706,0.103291,0.838364,0.12722,0.87008,0.330492,0.304195,0.433597,0.189808,0.296041,0.636615,0.228929,0.874179,0.826096,0.288378,0.728225,0.799829,0.789767,0.641096,0.81948,0.458917,0.132862,0.842683,0.192529,0.754282,0.249187,0.111081,0.88344,0.761116,0.636447,0.591763,0.877821,0.602378,0.517773,0.597279,0.526823,0.790576,0.190331,0.42485,0.897,0.872748,0.702856,0.586036,0.840642,0.596695,0.418876,0.887918,0.588747,0.419105,0.428281,0.377174,0.640688,0.247783,0.161254,0.172079,0.153964,0.436542,0.255483,0.795305,WATER
0.158234,0.462398,0.675291,0.573755,0.703003,0.179123,0.302756,0.275403,0.512314,0.413515,0.40979,0.614194,0.629493,0.887935,0.442678,0.340819,0.592537,0.315923,0.705127,0.599771,0.897302,0.871565,0.87655,0.367068,0.293094,0.163806,0.387319,0.137488,0.787999,0.10338,0.207801,0.10298,0.442421,0.890939,0.37975,0.617606,0.446424,0.729225,0.557304,0.417861,0.175962,0.537897,0.423595,0.199356,0.757939,0.805461,0.875228,0.627973,0.182481,0.155069,0.207606,0.3139,0.615684,0.37898,0.482288,0.531057,0.657952,0.769734,0.848332,0.340763,0.67712,0.446248,0.233677,0.225218,0.56208,0.59519,0.815184,0.150597,0.832626,0.874364,0.317817,0.899238,0.676811,0.216514,0.235638,0.52201,0.519983,0.235017,0.763528,0.306241,0.446425,0.420874,0.67577,0.57875,0.414341,0.836008,0.342635,0.269001,0.158883,0.727513,0.52937,0.536574,0.712439,0.726203,0.776657,0.578973,0.769499,0.591964,0.659906,0.340728,0.657156,0.469668,0.197619,0.275877,0.856085,0.214858,0.583367,0.125316,0.150159,0.319202,0.231489,0.603702,0.645488,0.213469,0.230574,0.347062,0.504882,0.41217,0.426868,0.470875,0.783349,0.680531,0.20165,0.256065,0.384715,0.374041,WATER
0.638411,0.505561,0.801331,0.259204,0.776732,0.45686,0.194088,0.105541,0.699256,0.778641,0.607106,0.807715,0.698749,0.885348,0.396074,0.490489,0.864354,0.515062,0.257001,0.619817,0.596255,0.866269,0.407488,0.220362,0.570332,0.517505,0.592133,0.128112,0.464343,0.735816,0.745602,0.579538,0.632883,0.640826,0.61323,0.278548,0.652489,0.480996,0.388108,0.544777,0.230773,0.530662,0.720285,0.753525,0.502942,0.454473,0.558523,0.205029,0.279136,0.447213,0.769093,0.523189,0.196417,0.892702,0.584538,0.272002,0.795747,0.364027,0.866508,0.845659,0.439887,0.116753,0.502225,0.114474,0.536762,0.785419,0.261663,0.442889,0.677728,0.877245,0.355989,0.585478,0.815751,0.857135,0.683461,0.147467,0.306553,0.724024,0.65852,0.683641,0.217495,0.484901,0.240187,0.514193,0.20174,0.145237,0.505175,0.501685,0.26132,0.890765,0.833159,0.472789,0.558422,0.723719,0.574124,0.391462,0.24435,0.187338,0.143776,0.742113,0.32562,0.747975,0.422375,0.659337,0.262952,0.302269,0.629137,0.266362,0.330852,0.632526,0.346868,0.570889,0.185037,0.734429,0.331205,0.57283,0.380263,0.682797,0.814323,0.117292,0.661078,0.172608,0.399994,0.477997,0.878514,0.633531,WATER
0.769444,0.827485,0.511085,0.14232,0.479388,0.273701,0.218971,0.55304,0.302679,0.858345,0.148752,0.787069,0.415917,0.64735,0.62593,0.826463,0.748556,0.777126,0.347133,0.856842,0.857724,0.178854,0.146586,0.846248,0.824171,0.374145,0.525814,0.363539,0.491778,0.251186,0.435553,0.455701,0.311484,0.758889,0.579484,0.612755,0.210135,0.510168,0.776603,0.144738,0.57421,0.745106,0.694459,0.482724,0.829624,0.60523,0.389513,0.143798,0.876696,0.155837,0.195944,0.75236,0.29673,0.728257,0.695486,0.618853,0.674878,0.751418,0.348501,0.2038,0.683359,0.647656,0.144415,0.774275,0.256469,0.689976,0.30513,0.872806,0.761763,0.827611,0.755027,0.333469,0.142831,0.729978,0.243408,0.69357,0.297783,0.196865,0.766188,0.674572,0.60135,0.690994,0.143463,0.185943,0.451166,0.866662,0.106724,0.409256,0.599918,0.240709,0.743219,0.160555,0.162889,0.399413,0.639583,0.75157,0.286058,0.229977,0.834486,0.344681,0.604286,0.476133,0.49249,0.490876,0.487147,0.263424,0.114704,0.247889,0.35377,0.731964,0.831112,0.441412,0.606517,0.705597,0.857203,0.758959,0.704561,0.674401,0.429376,0.83322,0.516456,0.350919,0.867153,0.803281,0.713675,0.572419,WATER
0.244737,0.441522,0.623016,0.749349,0.714478,0.233001,0.381261,0.359779,0.707336,0.289807,0.392491,0.600375,0.868641,0.706225,0.617995,0.262331,0.836014,0.363438,0.806604,0.486755,0.116469,0.21882,0.283101,0.503752,0.365946,0.74494,0.157456,0.889851,0.649017,0.271007,0.722155,0.545041,0.719691,0.572277,0.200778,0.578957,0.765353,0.110102,0.249124,0.602811,0.599776,0.461931,0.520674,0.887137,0.197634,0.527632,0.463879,0.147483,0.287142,0.166215,0.715184,0.569117,0.154062,0.224635,0.817257,0.578533,0.406957,0.671937,0.88256,0.331785,0.572551,0.841521,0.691787,0.534391,0.103386,0.179746,0.589061,0.707057,0.574557,0.400738,0.332408,0.665681,0.7787,0.458654,0.777061,0.703086,0.720014,0.626776,0.716193,0.742895,0.32588,0.686977,0.561216,0.876947,0.618708,0.773547,0.437187,0.86917,0.424287,0.108727,0.789739,0.251157,0.356051,0.4967,0.128597,0.342403,0.190365,0.37129,0.482945,0.845664,0.452354,0.764696,0.566631,0.891915,0.693742,0.280896,0.803294,0.126775,0.738104,0.114502,0.758796,0.47207,0.487132,0.657562,0.200944,0.531052,0.454552,0.192373,0.499224,0.368638,0.205146,0.584763,0.356822,0.7995,0.7504,0.406245,WATER
0.0,0.0,0.0,0.260768,-0.02432,-0.037469,0.493762,-0.190905,-0.055558,0.659265,-0.314501,-0.092673,0.804186,-0.303661,-0.121409,0.480178,-0.597927,0.029285,0.586521,-0.756309,-0.092197,0.497899,-0.554972,-0.175405,0.396493,-0.372858,-0.207436,0.357226,-0.710447,0.003522,0.465553,-0.865899,-0.120945,0.370457,-0.613331,-0.16551,0.280395,-0.423206,-0.166972,0.21557,-0.807598,-0.04188,0.338963,-0.978964,-0.165547,0.268982,-0.718618,-0.153954,0.18204,-0.515051,-0.110393,0.050236,-0.881297,-0.092027,0.165847,-1.0,-0.178964,0.14796,-0.798752,-0.162195,0.091916,-0.627288,-0.124103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WATER
0.871688,0.861907,0.516787,0.864859,0.399153,0.641289,0.118359,0.773234,0.20793,0.395614,0.283658,0.721657,0.466913,0.841322,0.368497,0.408694,0.149445,0.29142,0.704216,0.367967,0.820646,0.282017,0.768559,0.65927,0.882235,0.29618,0.282316,0.828981,0.400246,0.664214,0.645771,0.256699,0.199154,0.436952,0.878092,0.202301,0.648161,0.899694,0.583274,0.116083,0.507618,0.586621,0.295224,0.313291,0.469594,0.712553,0.583262,0.549293,0.464633,0.397123,0.720006,0.866212,0.273128,0.156189,0.597216,0.587793,0.312592,0.361552,0.121752,0.741923,0.557704,0.672604,0.474292,0.505009,0.595453,0.639449,0.666419,0.38755,0.131717,0.892861,0.597172,0.825096,0.269255,0.661969,0.881583,0.701468,0.807302,0.731341,0.791096,0.343461,0.79549,0.35042,0.26455,0.134855,0.852983,0.231847,0.206139,0.725876,0.571005,0.834014,0.107858,0.595932,0.503669,0.812182,0.850517,0.456296,0.267174,0.680278,0.510203,0.65715,0.720443,0.641078,0.431288,0.217867,0.598083,0.446447,0.412353,0.185911,0.424606,0.596692,0.172727,0.77248,0.195274,0.632769,0.334637,0.832554,0.511923,0.8547,0.137079,0.86932,0.249797,0.538994,0.671655,0.785791,0.258628,0.100171,WELCOME
0.84133,0.479669,0.137808,0.346204,0.808318,0.730215,0.788425,0.126317,0.193169,0.543006,0.306046,0.216437,0.468692,0.647074,0.173788,0.617842,0.26822,0.476811,0.528241,0.440489,0.412728,0.450954,0.255554,0.159334,0.20649,0.291524,0.632275,0.118594,0.774489,0.714373,0.359691,0.786323,0.551096,0.643024,0.146433,0.310664,0.17226,0.771541,0.726785,0.792895,0.736388,0.239971,0.198937,0.559375,0.115542,0.270403,0.17784,0.247286,0.786296,0.884308,0.129984,0.18124,0.660677,0.259603,0.62081,0.576642,0.208247,0.152735,0.471133,0.728625,0.443899,0.519404,0.332564,0.204659,0.514336,0.209144,0.338084,0.628461,0.139566,0.157762,0.853605,0.727908,0.411377,0.763656,0.521196,0.199009,0.737451,0.546181,0.227847,0.512492,0.53204,0.389312,0.684148,0.594112,0.687362,0.880541,0.424506,0.338595,0.818437,0.720902,0.387656,0.892919,0.146362,0.514159,0.498345,0.454425,0.602455,0.712474,0.830761,0.228556,0.492661,0.381214,0.395864,0.72795,0.744867,0.127529,0.778918,0.524977,0.663974,0.786215,0.649106,0.591432,0.670688,0.459902,0.409375,0.196556,0.233508,0.401974,0.458728,0.144322,0.465093,0.163924,0.769878,0.316969,0.561352,0.274878,WELCOME
0.718038,0.697906,0.543419,0.264062,0.833277,0.708404,0.330696,0.155553,0.571635,0.838914,0.332578,0.475499,0.136924,0.801658,0.413168,0.546926,0.85597,0.801169,0.140781,0.827911,0.461029,0.706459,0.501131,0.791541,0.414083,0.490756,0.754076,0.617227,0.205846,0.756965,0.32439,0.681343,0.821867,0.845253,0.505321,0.815509,0.185677,0.664801,0.507816,0.524256,0.514291,0.355599,0.789989,0.664266,0.23167,0.787539,0.705949,0.560482,0.332208,0.521581,0.197004,0.219245,0.170577,0.749773,0.505247,0.224116,0.698623,0.134284,0.700542,0.406052,0.662818,0.189271,0.103881,0.264198,0.233823,0.524603,0.712906,0.379413,0.451324,0.289068,0.749755,0.402204,0.119471,0.783902,0.787095,0.506132,0.648422,0.141196,0.895997,0.70889,0.826641,0.190513,0.266681,0.673763,0.269597,0.306201,0.688446,0.71854,0.115499,0.418654,0.116809,0.864075,0.692017,0.177193,0.13607,0.765462,0.493592,0.436495,0.276127,0.23729,0.644636,0.280925,0.157946,0.788291,0.524226,0.788075,0.278262,0.115586,0.687136,0.476794,0.139436,0.316898,0.481751,0.545615,0.36756,0.400625,0.214006,0.568425,0.426886,0.411063,0.869847,0.836487,0.155381,0.732966,0.339805,0.256081,WELCOME
0.298889,0.257437,0.686742,0.369392,0.723914,0.799106,0.326391,0.753563,0.10467,0.488565,0.658849,0.230302,0.349056,0.597976,0.755305,0.487334,0.367813,0.636437,0.467506,0.166708,0.634564,0.825945,0.555654,0.668402,0.782662,0.582793,0.378869,0.868011,0.299503,0.233825,0.672193,0.612018,0.202964,0.267794,0.752206,0.34251,0.443214,0.332439,0.299483,0.10697,0.100966,0.19541,0.15813,0.801067,0.770147,0.855717,0.590556,0.589607,0.631185,0.160308,0.73525,0.169944,0.104494,0.410139,0.781889,0.235183,0.899432,0.744576,0.67413,0.605556,0.373933,0.20924,0.25986,0.569504,0.684359,0.178424,0.812746,0.100315,0.242636,0.696654,0.541407,0.593094,0.723618,0.54779,0.635872,0.538058,0.48766,0.731551,0.131695,0.838409,0.323594,0.345244,0.304698,0.215827,0.679562,0.461662,0.617243,0.460333,0.843564,0.650072,0.514821,0.78933,0.151868,0.331158,0.28314,0.773054,0.200453,0.723169,0.660459,0.422405,0.302456,0.665805,0.748751,0.512397,0.475985,0.246065,0.654805,0.846156,0.418972,0.315096,0.249012,0.144192,0.51214,0.733548,0.158502,0.341205,0.611309,0.256223,0.808644,0.176601,0.7269,0.734188,0.778895,0.173198,0.813212,0.717939,WELCOME
0.610236,0.220685,0.195742,0.809455,0.799413,0.246078,0.443842,0.551458,0.504977,0.561769,0.769394,0.653068,0.881752,0.768402,0.433736,0.125273,0.271818,0.484456,0.314813,0.147881,0.375173,0.556358,0.35732,0.868259,0.525012,0.114932,0.831292,0.729893,0.672303,0.448559,0.375671,0.16438,0.432763,0.715142,0.604489,0.708919,0.584578,0.704385,0.303937,0.398128,0.162354,0.432139,0.595666,0.744929,0.30281,0.70598,0.454011,0.593747,0.637218,0.4077,0.799234,0.720242,0.626911,0.864107,0.764541,0.528693,0.258044,0.745726,0.703999,0.468168,0.583327,0.620062,0.519649,0.634344,0.573245,0.276293,0.602769,0.775469,0.19368,0.373417,0.793732,0.608355,0.746094,0.295961,0.202124,0.693006,0.313283,0.848456,0.837726,0.753939,0.817537,0.832693,0.563854,0.563471,0.625868,0.689267,0.518379,0.235419,0.501603,0.232067,0.706382,0.256408,0.669073,0.419573,0.20222,0.124056,0.6008,0.112296,0.416495,0.157236,0.269673,0.243729,0.195048,0.194588,0.527053,0.787261,0.238992,0.146909,0.865987,0.896179,0.617205,0.687333,0.719567,0.557837,0.244961,0.769245,0.866083,0.108406,0.573646,0.715048,0.347494,0.116583,0.752607,0.442753,0.589104,0.3229,WELCOME
0.451574,0.856258,0.119735,0.251305,0.518735,0.268745,0.158114,0.732742,0.69083,0.163171,0.444585,0.667041,0.176953,0.600382,0.109248,0.402294,0.450999,0.639915,0.2146,0.509724,0.154912,0.100139,0.27272,0.416426,0.712157,0.719816,0.737539,0.880594,0.700158,0.716813,0.595074,0.20316,0.495049,0.388033,0.770058,0.412672,0.705381,0.635449,0.57572,0.375017,0.588585,0.411895,0.888988,0.29788,0.844456,0.471057,0.321378,0.366191,0.527374,0.643545,0.595602,0.18892,0.244061,0.521766,0.70347,0.468963,0.806328,0.821752,0.720789,0.381654,0.454508,0.19948,0.632166,0.847385,0.683706,0.126219,0.57809,0.471077,0.285495,0.415763,0.889486,0.788723,0.679713,0.335299,0.152942,0.836067,0.201573,0.583122,0.18781,0.858958,0.473901,0.813355,0.887173,0.271877,0.852572,0.21011,0.770127,0.563855,0.226621,0.454222,0.167557,0.589156,0.786144,0.383005,0.110172,0.36257,0.165641,0.253997,0.28608,0.767845,0.484229,0.457765,0.219573,0.788603,0.273259,0.59943,0.232803,0.897339,0.155897,0.192659,0.444389,0.14016,0.74603,0.173923,0.875909,0.221478,0.85811,0.462545,0.602459,0.402772,0.126904,0.770487,0.759037,0.384228,0.184071,0.58115,WELCOME
0.451992,0.472902,0.849706,0.569574,0.849948,0.242255,0.291642,0.638379,0.811319,0.467605,0.818266,0.378331,0.730673,0.766691,0.826247,0.77707,0.668694,0.655689,0.157102,0.171639,0.83672,0.367613,0.529454,0.148648,0.71955,0.225227,0.725578,0.292849,0.657335,0.810142,0.733597,0.720298,0.709456,0.196667,0.592529,0.332774,0.732458,0.174388,0.41857,0.327712,0.670883,0.22613,0.392594,0.27586,0.319054,0.428811,0.339271,0.231504,0.639832,0.256948,0.375716,0.466428,0.602148,0.482715,0.614584,0.549954,0.897978,0.544389,0.757778,0.691357,0.732033,0.588034,0.757333,0.435191,0.120189,0.759446,0.576088,0.160113,0.734685,0.130119,0.692852,0.837037,0.701342,0.535817,0.249392,0.414914,0.608847,0.66052,0.490984,0.516063,0.520746,0.741576,0.174679,0.119085,0.138443,0.358652,0.138231,0.305652,0.688276,0.217072,0.175394,0.127234,0.679982,0.415951,0.38109,0.524032,0.28695,0.726435,0.487934,0.225262,0.450313,0.23339,0.466944,0.759689,0.140087,0.804967,0.298811,0.462575,0.15492,0.610988,0.309324,0.125798,0.464516,0.461639,0.496233,0.550101,0.842329,0.83929,0.20711,0.444037,0.878141,0.125955,0.626558,0.272409,0.348271,0.767965,WELCOME
0.102372,0.102435,0.646504,0.364859,0.143337,0.211872,0.136921,0.500587,0.2311,0.464955,0.419699,0.870326,0.847574,0.634408,0.410695,0.687704,0.599645,0.396065,0.405464,0.797167,0.691476,0.173659,0.76586,0.445015,0.172325,0.603189,0.798053,0.84565,0.284676,0.395286,0.885596,0.694273,0.885683,0.423774,0.703243,0.742025,0.125258,0.355373,0.702939,0.368841,0.890536,0.350635,0.421134,0.809062,0.699974,0.812161,0.174076,0.534136,0.704548,0.270543,0.190347,0.809864,0.170117,0.64676,0.424011,0.863561,0.33608,0.349429,0.82803,0.421213,0.230597,0.644051,0.553791,0.58837,0.471803,0.379098,0.330576,0.836191,0.168061,0.484762,0.660437,0.829973,0.806784,0.359581,0.606566,0.450806,0.880295,0.235363,0.199113,0.85697,0.568008,0.30384,0.568163,0.205288,0.585462,0.398124,0.314286,0.291018,0.169965,0.130639,0.378401,0.731161,0.762795,0.69363,0.429566,0.521706,0.362658,0.464716,0.276529,0.495962,0.279953,0.787199,0.476964,0.393095,0.176403,0.12809,0.110467,0.389521,0.828253,0.121347,0.57903,0.76833,0.62323,0.152344,0.187728,0.29449,0.513941,0.428167,0.631527,0.633249,0.427946,0.415459,0.134825,0.762127,0.243758,0.718085,WHAT
0.898667,0.470403,0.538172,0.30126,0.56471,0.23452,0.281315,0.764514,0.406557,0.627677,0.492704,0.873795,0.185583,0.122512,0.570884,0.619523,0.769661,0.455396,0.619752,0.788521,0.465908,0.147035,0.15625,0.80804,0.547675,0.286586,0.385181,0.807989,0.129722,0.500961,0.564524,0.143375,0.481889,0.371197,0.573003,0.253055,0.450143,0.482635,0.817509,0.340677,0.391549,0.171252,0.882113,0.483745,0.344821,0.47565,0.287507,0.785579,0.132657,0.871784,0.269345,0.870072,0.322091,0.413142,0.873315,0.424403,0.866183,0.556557,0.208556,0.727276,0.178334,0.380309,0.866705,0.342872,0.698368,0.861914,0.522483,0.364689,0.664092,0.759013,0.838789,0.304702,0.636696,0.86734,0.391273,0.716684,0.485195,0.382425,0.52154,0.233002,0.5005,0.751665,0.744285,0.551178,0.528261,0.775824,0.79928,0.554594,0.146482,0.883079,0.757791,0.837237,0.211203,0.171934,0.151938,0.854159,0.614823,0.485004,0.623675,0.527535,0.447567,0.888032,0.530474,0.362874,0.738321,0.77885,0.611669,0.75406,0.463378,0.795696,0.774879,0.481937,0.632047,0.609001,0.169447,0.481492,0.199744,0.301055,0.226751,0.592495,0.453976,0.323397,0.584203,0.51226,0.260379,0.248523,WHAT
0.483819,0.300637,0.143574,0.690054,0.432539,0.269911,0.615243,0.376151,0.800503,0.867811,0.748802,0.260449,0.556825,0.858832,0.659771,0.633419,0.55001,0.84065,0.818727,0.233189,0.899066,0.808053,0.659901,0.671309,0.708802,0.464028,0.569159,0.491594,0.541704,0.258431,0.650062,0.27218,0.436662,0.5139,0.709588,0.512891,0.239509,0.364546,0.394354,0.610327,0.170326,0.654319,0.502374,0.148974,0.441775,0.457438,0.142515,0.863243,0.563048,0.543632,0.713955,0.156811,0.103661,0.411027,0.442455,0.512104,0.679281,0.762541,0.64683,0.66546,0.874459,0.512591,0.822575,0.80776,0.407232,0.76173,0.190017,0.173472,0.39049,0.257843,0.385197,0.478252,0.115943,0.126356,0.275942,0.627497,0.630607,0.703887,0.223784,0.30126,0.398272,0.149167,0.791677,0.883755,0.875299,0.752845,0.653951,0.850272,0.520542,0.459137,0.260853,0.740828,0.232474,0.128596,0.113748,0.186882,0.116736,0.797112,0.255299,0.155735,0.658541,0.191678,0.419757,0.360495,0.542416,0.23888,0.328527,0.881333,0.459573,0.796747,0.449133,0.676066,0.825599,0.713774,0.831479,0.52427,0.375039,0.191388,0.30206,0.490289,0.454726,0.424264,0.828718,0.726878,0.335789,0.274092,WHAT
0.231884,0.216678,0.677652,0.328555,0.340168,0.538924,0.237852,0.858295,0.561335,0.424605,0.684606,0.269969,0.752382,0.365074,0.628663,0.105179,0.600987,0.212392,0.290278,0.862356,0.584023,0.383335,0.353999,0.315549,0.634211,0.418164,0.471128,0.309346,0.880045,0.760063,0.16778,0.716425,0.153177,0.381592,0.78268,0.15672,0.376195,0.549275,0.66481,0.814047,0.861963,0.701058,0.806072,0.753178,0.198758,0.814619,0.816255,0.229701,0.26759,0.382103,0.563134,0.205325,0.390199,0.350748,0.52184,0.891119,0.328635,0.456825,0.875012,0.428931,0.24156,0.327176,0.131101,0.507969,0.280047,0.575759,0.516848,0.699963,0.760292,0.700336,0.707842,0.671639,0.868434,0.50845,0.604895,0.197743,0.703887,0.43889,0.236172,0.61836,0.621216,0.783836,0.541836,0.833,0.769066,0.426431,0.448491,0.377225,0.809088,0.638089,0.766224,0.565579,0.576163,0.714808,0.268087,0.367107,0.29452,0.107273,0.580667,0.861002,0.807558,0.43556,0.574807,0.169275,0.868451,0.894397,0.700583,0.124,0.70896,0.43219,0.76975,0.153977,0.480598,0.231977,0.178144,0.522388,0.524749,0.274477,0.762953,0.151785,0.191847,0.82378,0.301753,0.450906,0.491131,0.609187,WHAT
0.164993,0.171837,0.427715,0.675969,0.689442,0.106093,0.602011,0.780508,0.146309,0.463741,0.171184,0.375602,0.623718,0.870287,0.596341,0.199131,0.166234,0.190001,0.159088,0.334243,0.782112,0.466086,0.239953,0.456305,0.880927,0.481547,0.746978,0.438446,0.278866,0.214662,0.824928,0.891004,0.710673,0.13933,0.346186,0.41934,0.206316,0.163534,0.392693,0.258814,0.102556,0.633909,0.312906,0.461046,0.187915,0.591726,0.185629,0.560001,0.615226,0.64639,0.434317,0.633013,0.498632,0.341776,0.512789,0.868501,0.385951,0.885731,0.698679,0.713202,0.668805,0.421802,0.377011,0.878145,0.856452,0.300755,0.724134,0.195585,0.300093,0.736429,0.764516,0.333629,0.506106,0.561601,0.51872,0.434137,0.813258,0.235619,0.106364,0.219916,0.151753,0.406245,0.682348,0.526364,0.307136,0.627139,0.393589,0.46772,0.767252,0.543404,0.549764,0.657447,0.159866,0.564474,0.481512,0.22396,0.41905,0.348834,0.238234,0.84707,0.527097,0.767277,0.267901,0.114935,0.880835,0.893685,0.696774,0.836084,0.390619,0.663261,0.279728,0.797511,0.348086,0.105863,0.315063,0.278113,0.756109,0.65069,0.551083,0.46793,0.450775,0.593919,0.36551,0.505905,0.840322,0.420852,WHAT
0.152078,0.622592,0.535759,0.18253,0.589622,0.236896,0.89998,0.209209,0.517579,0.583788,0.805442,0.263753,0.612167,0.652298,0.757977,0.620324,0.695268,0.557386,0.875891,0.836203,0.827171,0.305286,0.442991,0.747851,0.654742,0.548119,0.721032,0.289455,0.854917,0.356561,0.243715,0.503491,0.75432,0.247268,0.301413,0.501571,0.578731,0.650799,0.142955,0.228362,0.702833,0.70403,0.819228,0.795128,0.851039,0.275247,0.744848,0.158795,0.420002,0.76088,0.758839,0.529879,0.450851,0.591214,0.687169,0.654805,0.486047,0.718311,0.554085,0.273957,0.589128,0.285531,0.64272,0.162363,0.71633,0.686731,0.480389,0.193344,0.859714,0.724387,0.271353,0.274017,0.853952,0.123007,0.428987,0.357985,0.458606,0.893768,0.81107,0.780095,0.302706,0.541416,0.632218,0.367079,0.731254,0.646847,0.561613,0.490724,0.897254,0.587627,0.319684,0.269565,0.618977,0.100389,0.681294,0.226151,0.370185,0.809088,0.107191,0.874636,0.449817,0.748842,0.780825,0.38858,0.484396,0.360231,0.370321,0.298433,0.729004,0.414263,0.145531,0.629918,0.887351,0.168766,0.220485,0.655575,0.89334,0.311531,0.461564,0.478071,0.477795,0.131955,0.640005,0.338482,0.740497,0.532259,WHAT
